employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,ann_salary
40274,Procurement,13,Bachelor's,m,sourcing,2,33,5,4,0,71,101027
25734,Procurement,13,Bachelor's,m,other,1,30,4,5,0,71,77533
13266,Procurement,13,Bachelor's,m,other,1,30,2,6,0,71,121340
52581,Procurement,13,Bachelor's,f,other,1,33,3,6,0,71,87435
26816,Procurement,13,Bachelor's,m,sourcing,1,31,5,6,0,71,55078
38674,Procurement,13,Bachelor's,f,other,2,40,4,7,0,71,71317
42107,Procurement,13,Bachelor's,f,other,1,37,4,9,0,71,50364
69,Procurement,13,Bachelor's,f,other,1,33,3,7,1,71,55093
66600,Technology,13,Bachelor's,f,other,1,34,3,2,0,72,115716
24298,Procurement,13,Bachelor's,m,other,3,24,1,3,0,72,139193
64459,Procurement,13,Bachelor's,m,other,2,29,3,3,0,72,121448
64489,Procurement,13,Bachelor's,f,other,1,32,4,3,0,72,50913
41564,Procurement,13,Bachelor's,m,other,1,38,5,4,0,72,136499
5806,Procurement,13,Bachelor's,m,other,1,35,3,5,0,72,110214
46786,Procurement,13,Bachelor's,m,other,3,29,3,5,0,72,119206
9816,Procurement,13,Bachelor's,m,other,1,32,2,6,0,72,121605
23693,Procurement,13,Bachelor's,m,other,2,45,3,6,0,72,116705
73080,Finance,13,Bachelor's,m,sourcing,1,29,5,6,0,72,248193
58539,Procurement,13,Bachelor's,m,other,1,29,1,7,0,72,51303
34185,Procurement,13,Bachelor's,f,sourcing,1,38,2,10,0,72,45663
55594,Procurement,13,Bachelor's,m,other,1,53,3,12,0,72,76473
38028,Procurement,13,Bachelor's,m,other,1,44,5,17,0,72,87343
28603,Procurement,13,Bachelor's,f,sourcing,1,31,2,3,0,73,63004
5297,Procurement,13,Bachelor's,m,sourcing,2,29,3,3,0,73,120736
36790,Procurement,13,Bachelor's,f,sourcing,1,29,5,4,0,73,74938
51843,Procurement,13,Bachelor's,f,sourcing,2,40,3,5,0,73,76292
199,Procurement,13,Bachelor's,f,other,1,39,3,7,0,73,56750
71617,Procurement,13,Bachelor's,f,sourcing,2,33,3,8,0,73,44786
12198,Procurement,13,Bachelor's,m,other,2,53,5,15,0,73,78493
51666,Procurement,13,Bachelor's,m,other,1,29,1,1,1,73,127748
62841,Technology,13,Bachelor's,m,other,1,35,3,2,0,74,237634
54125,Procurement,13,Bachelor's,m,other,1,31,2,3,0,74,53622
11726,Procurement,13,Bachelor's,m,other,1,30,3,4,0,74,137800
19061,Technology,13,Bachelor's,m,other,1,35,1,7,0,74,471483
28432,Procurement,13,Bachelor's,f,sourcing,1,32,4,9,0,74,96849
46315,Technology,13,Bachelor's,m,other,1,32,3,2,0,75,272889
76327,Legal,13,Bachelor's,m,other,1,28,5,2,0,75,392226
31910,Procurement,13,Bachelor's,f,sourcing,1,33,2,4,0,75,42858
65721,Technology,13,Bachelor's,m,other,1,40,4,4,0,75,469021
16441,Technology,13,Bachelor's,m,other,1,40,1,5,0,75,370305
44178,Technology,13,Bachelor's,f,sourcing,1,29,3,7,0,75,264487
55913,Technology,13,Bachelor's,m,other,1,36,1,7,1,75,443894
65420,Technology,13,Bachelor's,m,other,2,32,5,7,1,75,323230
48127,Procurement,13,Bachelor's,m,other,1,38,2,6,0,76,87703
55377,Procurement,13,Bachelor's,m,sourcing,1,32,4,6,0,76,131653
45481,Technology,13,Bachelor's,m,other,1,26,5,1,0,77,445212
66028,Technology,13,Bachelor's,f,other,2,30,3,2,0,77,238695
75507,Technology,13,Bachelor's,f,sourcing,1,25,3,3,0,77,394840
3571,Technology,13,Bachelor's,f,other,1,39,3,4,0,77,303763
21609,Technology,13,Bachelor's,f,other,1,26,5,4,0,77,309514
54750,Analytics,13,Bachelor's,m,other,2,32,3,5,0,77,131499
69821,Technology,13,Bachelor's,m,sourcing,1,34,2,6,0,77,273870
12406,Technology,13,Bachelor's,m,sourcing,1,38,5,9,0,77,355651
22069,Technology,13,Bachelor's,f,sourcing,1,28,1,1,0,78,152316
35668,Technology,13,Bachelor's,m,sourcing,1,26,3,2,0,78,349754
43092,Technology,13,Bachelor's,m,sourcing,1,29,5,2,0,78,235739
68267,Technology,13,Bachelor's,m,other,1,40,2,3,0,78,454882
29732,Technology,13,Bachelor's,m,other,1,37,3,3,0,78,218757
44207,Technology,13,Bachelor's,f,sourcing,1,30,3,3,0,78,162627
46326,R&D,13,Bachelor's,m,sourcing,1,32,5,3,0,78,307173
57646,Technology,13,Bachelor's,m,other,1,30,3,4,0,78,276806
1435,Technology,13,Bachelor's,f,other,1,32,3,5,0,78,344266
67123,Technology,13,Bachelor's,m,sourcing,1,33,3,5,0,78,426042
48366,Technology,13,Bachelor's,m,other,1,34,4,6,0,78,261139
30561,Technology,13,Bachelor's,f,sourcing,1,33,5,6,0,78,232855
67106,Technology,13,Bachelor's,m,other,1,34,4,7,0,78,300072
68283,Technology,13,Bachelor's,m,other,1,36,3,9,0,78,220565
21006,Technology,13,Bachelor's,f,other,1,24,1,1,0,79,309360
2421,Technology,13,Bachelor's,f,other,1,27,3,2,0,79,124034
7188,Technology,13,Bachelor's,f,sourcing,1,29,4,2,0,79,190571
55740,Technology,13,Bachelor's,f,sourcing,1,34,3,4,0,79,278923
22373,Technology,13,Bachelor's,m,referred,1,29,4,4,0,79,444807
35445,Technology,13,Bachelor's,m,other,1,29,4,5,0,79,361991
66068,Technology,13,Bachelor's,f,other,1,28,4,6,0,79,134131
10340,Technology,13,Bachelor's,f,other,1,30,4,9,0,79,136864
28651,Procurement,13,Bachelor's,m,other,1,38,5,4,1,79,148169
6560,Analytics,13,Bachelor's,m,other,2,24,3,1,0,80,128418
24915,Analytics,13,Bachelor's,m,sourcing,2,29,5,1,0,80,89933
52387,Technology,13,Bachelor's,m,other,1,31,1,2,0,80,312685
14077,Technology,13,Bachelor's,f,other,1,24,5,2,0,80,268940
71387,Technology,13,Bachelor's,m,sourcing,1,27,5,2,0,80,479203
6419,Technology,13,Bachelor's,m,sourcing,1,45,3,3,0,80,223513
30825,Technology,13,Bachelor's,f,sourcing,1,31,3,3,0,80,336469
11406,Technology,13,Bachelor's,m,other,1,37,4,4,0,80,368816
9525,Technology,13,Bachelor's,m,other,2,28,1,5,0,80,214787
68766,Technology,13,Bachelor's,f,sourcing,2,30,3,5,0,80,396083
60540,Analytics,13,Bachelor's,m,other,1,29,4,5,0,80,58372
45870,Technology,13,Bachelor's,m,other,1,30,5,5,0,80,389526
30677,Technology,13,Bachelor's,m,sourcing,2,33,5,6,0,80,425660
60038,Technology,13,Bachelor's,m,other,1,32,5,6,0,80,380988
67330,Technology,13,Bachelor's,f,other,1,49,3,16,0,80,278099
17339,Technology,13,Bachelor's,f,sourcing,1,22,1,1,0,81,246184
1969,Analytics,13,Bachelor's,m,sourcing,1,30,3,2,0,81,138433
32756,Technology,13,Bachelor's,m,other,2,25,3,3,0,81,493646
36138,Technology,13,Bachelor's,m,other,1,41,3,3,0,81,425621
49002,Technology,13,Bachelor's,m,other,1,31,3,3,0,81,261606
11777,Analytics,13,Bachelor's,m,other,1,34,4,3,0,81,145719
30158,Technology,13,Bachelor's,m,other,1,31,3,4,0,81,416284
42485,Technology,13,Bachelor's,f,other,1,30,5,4,0,81,366868
59810,Technology,13,Bachelor's,m,other,2,33,4,7,0,81,458838
6381,Analytics,13,Bachelor's,m,sourcing,1,33,3,8,0,81,75568
20958,Technology,13,Bachelor's,m,sourcing,1,30,4,8,0,81,328497
60277,Technology,13,Bachelor's,m,sourcing,2,33,4,10,0,81,477394
70462,Technology,13,Bachelor's,m,sourcing,1,54,2,12,0,81,378464
44929,Technology,13,Bachelor's,m,other,1,55,3,14,0,81,382334
67013,Technology,13,Bachelor's,m,other,2,45,3,15,0,81,277018
34477,Technology,13,Bachelor's,f,sourcing,1,30,5,2,0,82,177677
17199,Technology,13,Bachelor's,f,other,1,26,3,3,0,82,195133
34421,Technology,13,Bachelor's,m,other,1,45,4,4,0,82,456870
70696,Technology,13,Bachelor's,m,other,1,29,3,5,0,82,237057
24482,Technology,13,Bachelor's,m,sourcing,1,54,4,5,0,82,424356
63411,Analytics,13,Bachelor's,m,sourcing,2,31,3,6,0,82,89773
66912,Technology,13,Bachelor's,m,sourcing,1,40,3,6,0,82,296679
3864,Analytics,13,Bachelor's,m,other,1,46,4,6,0,82,119931
20199,Technology,13,Bachelor's,m,sourcing,1,33,3,7,0,82,304521
59868,Analytics,13,Bachelor's,m,other,1,32,4,7,0,82,80588
74576,Technology,13,Bachelor's,m,other,2,40,5,7,0,82,466539
64203,Analytics,13,Bachelor's,m,sourcing,1,34,3,9,0,82,123355
25273,Procurement,13,Bachelor's,m,sourcing,1,39,5,10,0,82,72312
64293,Technology,13,Bachelor's,f,sourcing,1,52,3,18,0,82,119100
50636,Technology,13,Bachelor's,m,sourcing,1,24,4,1,0,83,479740
3856,Analytics,13,Bachelor's,m,other,2,24,1,1,0,83,116745
54575,Technology,13,Bachelor's,f,sourcing,1,28,1,1,0,83,233580
36197,Technology,13,Bachelor's,m,other,1,27,3,3,0,83,495546
40371,Technology,13,Bachelor's,m,sourcing,1,35,3,3,0,83,446002
7551,Technology,13,Bachelor's,m,other,2,37,2,4,0,83,431488
65091,Technology,13,Bachelor's,f,other,2,29,3,4,0,83,251954
74422,Analytics,13,Bachelor's,m,other,1,45,3,5,0,83,138818
3533,R&D,13,Bachelor's,m,other,1,30,5,5,0,83,505302
27852,Analytics,13,Bachelor's,m,other,1,40,3,6,0,83,88252
13449,Analytics,13,Bachelor's,m,other,1,44,5,7,0,83,135333
77014,Technology,13,Bachelor's,f,other,1,31,2,8,0,83,363278
21377,Analytics,13,Bachelor's,m,sourcing,1,39,3,10,0,83,98062
18667,Analytics,13,Bachelor's,m,other,1,49,2,19,0,83,68814
39030,Technology,13,Bachelor's,m,other,1,29,3,1,0,84,210261
11178,Technology,13,Bachelor's,f,sourcing,1,27,2,2,0,84,317976
14928,Analytics,13,Bachelor's,m,other,1,27,5,2,0,84,104777
46574,Technology,13,Bachelor's,m,other,1,30,1,4,0,84,287120
77344,Analytics,13,Bachelor's,m,sourcing,2,30,3,5,0,84,142575
41784,Technology,13,Bachelor's,m,sourcing,1,37,3,7,0,84,488778
45959,Technology,13,Bachelor's,f,other,1,36,1,8,0,84,219890
63851,Analytics,13,Bachelor's,m,other,1,37,5,8,0,84,110672
31049,Analytics,13,Bachelor's,m,sourcing,1,34,4,9,0,84,146737
16610,Technology,13,Bachelor's,f,other,1,43,4,14,0,84,100112
25892,Analytics,13,Bachelor's,f,other,1,28,2,1,0,85,95916
75445,Technology,13,Bachelor's,f,sourcing,1,25,4,2,0,85,291482
71473,Analytics,13,Bachelor's,m,other,1,42,5,4,0,85,62899
70873,Technology,13,Bachelor's,m,other,1,33,5,6,0,85,226154
17751,Analytics,13,Bachelor's,m,sourcing,1,46,3,7,0,85,116772
57971,Technology,13,Bachelor's,f,sourcing,1,43,5,7,0,85,332865
19274,Analytics,13,Bachelor's,m,sourcing,2,34,3,8,0,85,58269
48516,Analytics,13,Bachelor's,m,other,2,30,3,8,0,85,89415
72429,Analytics,13,Bachelor's,m,sourcing,1,36,3,10,0,85,86853
76578,Technology,13,Bachelor's,f,other,1,24,2,1,0,86,277033
29808,Analytics,13,Bachelor's,m,sourcing,1,27,5,3,0,86,101289
12216,Analytics,13,Bachelor's,m,other,1,38,3,4,0,86,115603
60738,Technology,13,Bachelor's,m,sourcing,1,36,3,7,0,86,466241
57113,Sales & Marketing,13,Bachelor's,m,other,1,33,5,7,0,86,123188
54637,Analytics,13,Bachelor's,m,sourcing,1,35,5,8,0,86,62581
59895,Analytics,13,Bachelor's,m,other,2,36,5,10,0,86,93411
3908,Analytics,13,Bachelor's,m,other,2,41,5,12,0,86,60786
18798,Analytics,13,Bachelor's,m,other,1,32,4,7,1,86,128423
15621,Analytics,13,Bachelor's,m,other,1,27,4,1,0,87,68266
71492,Analytics,13,Bachelor's,m,sourcing,3,24,4,2,0,87,69714
61083,Analytics,13,Bachelor's,m,sourcing,1,34,3,3,0,87,149862
26509,Analytics,13,Bachelor's,m,other,1,36,3,6,0,87,141489
36453,Analytics,13,Bachelor's,m,sourcing,2,41,5,6,0,87,126480
43389,Analytics,13,Bachelor's,m,sourcing,1,31,5,2,0,88,96832
38177,Analytics,13,Bachelor's,m,other,2,27,3,3,0,88,141205
16837,Analytics,13,Bachelor's,m,sourcing,1,27,5,3,0,88,77053
49357,Analytics,13,Bachelor's,f,sourcing,1,28,4,6,0,88,49466
55595,Operations,13,Bachelor's,f,sourcing,2,32,5,6,0,88,68215
47206,Analytics,13,Bachelor's,m,other,1,31,3,2,0,89,107676
55399,Analytics,13,Bachelor's,m,other,1,33,5,5,0,89,96294
29566,Operations,13,Bachelor's,f,sourcing,1,32,3,6,0,91,54608
25359,Finance,13,Bachelor's,m,other,1,32,1,9,1,92,151971
59584,Technology,13,Bachelor's,f,other,1,30,4,2,0,94,214937
20262,Operations,13,Bachelor's,m,sourcing,1,42,5,7,1,94,99172
5338,Operations,13,Bachelor's,f,other,2,40,3,2,0,95,71454
39910,Finance,13,Bachelor's,f,other,1,27,5,3,1,96,290567
63689,Sales & Marketing,13,Bachelor's,m,other,1,52,3,16,1,97,73995
41351,Analytics,13,Bachelor's,m,sourcing,1,31,5,3,0,99,145896
70209,Technology,13,Bachelor's,f,other,1,29,5,6,0,99,213570
37031,Sales & Marketing,12,Bachelor's,f,other,1,29,4,6,0,43,59947
10621,HR,12,Bachelor's,m,other,1,26,3,2,0,44,188221
33312,HR,12,Bachelor's,m,other,1,30,3,2,0,44,75320
76683,Sales & Marketing,12,Bachelor's,f,other,1,29,4,2,0,44,54931
16605,Sales & Marketing,12,Bachelor's,f,sourcing,1,27,4,2,0,45,49789
24841,Sales & Marketing,12,Bachelor's,m,other,1,32,3,3,0,45,133371
3982,Sales & Marketing,12,Bachelor's,m,sourcing,1,34,3,5,0,45,91623
23585,Sales & Marketing,12,Bachelor's,m,other,1,41,5,6,0,45,82143
23876,Sales & Marketing,12,Bachelor's,m,other,1,28,3,1,0,46,76928
26394,Sales & Marketing,12,Bachelor's,m,sourcing,1,29,1,2,0,46,81551
75082,Sales & Marketing,12,Bachelor's,f,other,1,27,2,2,0,46,74403
11652,Sales & Marketing,12,Bachelor's,m,sourcing,1,32,3,4,0,46,63933
15188,Sales & Marketing,12,Bachelor's,m,other,2,28,3,4,0,46,135450
57186,Sales & Marketing,12,Bachelor's,m,other,1,38,1,5,0,46,146636
548,Sales & Marketing,12,Bachelor's,m,other,2,28,3,5,0,46,84230
64258,Sales & Marketing,12,Bachelor's,f,other,2,31,1,2,0,47,50587
14037,Sales & Marketing,12,Bachelor's,m,other,1,29,3,2,0,47,65607
40530,Sales & Marketing,12,Bachelor's,m,other,1,25,3,2,0,47,109466
68855,Sales & Marketing,12,Bachelor's,m,sourcing,1,32,4,2,0,47,70379
74526,Sales & Marketing,12,Bachelor's,m,sourcing,1,25,4,3,0,47,148945
1471,Sales & Marketing,12,Bachelor's,m,other,1,30,5,6,0,47,105599
21266,Sales & Marketing,12,Bachelor's,m,other,1,40,3,7,0,47,100646
32685,Sales & Marketing,12,Bachelor's,m,sourcing,1,35,3,7,0,47,132911
8250,Sales & Marketing,12,Bachelor's,m,other,1,39,4,7,0,47,95305
61037,Sales & Marketing,12,Bachelor's,m,other,1,33,5,8,0,47,55182
53960,Sales & Marketing,12,Bachelor's,m,other,1,35,3,9,0,47,91042
51740,Sales & Marketing,12,Bachelor's,f,sourcing,1,29,3,1,0,48,83877
70505,Sales & Marketing,12,Bachelor's,m,other,1,29,1,2,0,48,139985
194,Sales & Marketing,12,Bachelor's,m,other,1,35,3,2,0,48,112901
12280,Sales & Marketing,12,Bachelor's,f,sourcing,1,27,3,5,0,48,55329
46584,Sales & Marketing,12,Bachelor's,f,sourcing,1,27,4,5,0,48,55886
10370,Sales & Marketing,12,Bachelor's,m,sourcing,1,30,5,6,0,48,140246
2174,Sales & Marketing,12,Bachelor's,m,sourcing,2,26,1,1,0,49,126389
71908,Sales & Marketing,12,Bachelor's,m,other,1,26,3,1,0,49,54232
77271,Sales & Marketing,12,Bachelor's,f,sourcing,1,27,1,1,0,49,93610
77645,HR,12,Bachelor's,m,sourcing,1,31,5,1,0,49,124989
11752,Sales & Marketing,12,Bachelor's,m,other,1,30,4,2,0,49,119449
13348,Sales & Marketing,12,Bachelor's,f,other,1,28,5,2,0,49,94837
21236,Sales & Marketing,12,Bachelor's,m,sourcing,1,26,5,2,0,49,117028
71143,Sales & Marketing,12,Bachelor's,m,sourcing,1,35,4,3,0,49,117990
15486,Sales & Marketing,12,Bachelor's,m,other,1,31,4,4,0,49,52171
24662,Sales & Marketing,12,Bachelor's,f,sourcing,1,27,5,4,0,49,67611
26103,Sales & Marketing,12,Bachelor's,m,sourcing,1,30,3,5,0,49,129893
46610,Sales & Marketing,12,Bachelor's,m,sourcing,1,37,1,6,0,49,112893
42204,Sales & Marketing,12,Bachelor's,m,sourcing,1,40,3,7,0,49,87661
29252,Sales & Marketing,12,Bachelor's,m,other,1,39,3,10,0,49,137065
3490,Sales & Marketing,12,Bachelor's,f,other,1,27,3,1,0,50,96358
11937,Sales & Marketing,12,Bachelor's,f,other,1,28,3,1,0,50,83391
13350,Sales & Marketing,12,Bachelor's,m,sourcing,1,25,2,1,0,50,60814
56573,Sales & Marketing,12,Bachelor's,m,other,1,29,3,1,0,50,72121
54151,Sales & Marketing,12,Bachelor's,m,other,1,32,2,2,0,50,99825
27128,Sales & Marketing,12,Bachelor's,m,sourcing,2,27,3,2,0,50,90187
11001,Sales & Marketing,12,Bachelor's,m,sourcing,1,27,5,2,0,50,93313
36426,Sales & Marketing,12,Bachelor's,f,other,1,29,3,3,0,50,86411
59312,Sales & Marketing,12,Bachelor's,m,sourcing,1,27,2,4,0,50,90196
67099,Sales & Marketing,12,Bachelor's,m,sourcing,2,26,3,4,0,50,133674
32299,Sales & Marketing,12,Bachelor's,m,other,1,34,4,4,0,50,107459
22208,Sales & Marketing,12,Bachelor's,m,other,1,29,2,5,0,50,72283
53066,Sales & Marketing,12,Bachelor's,m,sourcing,1,40,1,6,0,50,103815
37737,Sales & Marketing,12,Bachelor's,m,other,1,37,4,6,0,50,64602
33988,HR,12,Bachelor's,m,sourcing,1,31,5,6,0,50,74007
1200,Sales & Marketing,12,Bachelor's,m,other,1,34,4,7,0,50,103429
40771,HR,12,Bachelor's,m,sourcing,1,30,5,8,0,50,197389
71453,Sales & Marketing,12,Bachelor's,m,sourcing,1,43,1,10,0,50,148149
33400,Sales & Marketing,12,Bachelor's,m,other,1,25,4,2,0,51,93284
58953,Sales & Marketing,12,Bachelor's,m,sourcing,1,29,3,5,0,51,124978
8786,Sales & Marketing,12,Bachelor's,m,other,1,28,3,6,0,51,70761
75530,Sales & Marketing,12,Bachelor's,m,other,1,34,1,7,0,51,82108
7767,Sales & Marketing,12,Bachelor's,m,sourcing,1,29,2,1,1,51,139126
15254,Sales & Marketing,12,Bachelor's,f,other,1,27,2,1,0,52,72441
32087,Sales & Marketing,12,Bachelor's,m,sourcing,1,28,2,1,0,52,143352
49529,Sales & Marketing,12,Bachelor's,f,sourcing,1,29,2,1,0,52,43244
53973,Sales & Marketing,12,Bachelor's,m,sourcing,1,33,3,1,0,52,70687
12423,Sales & Marketing,12,Bachelor's,m,sourcing,1,26,1,2,0,52,52208
62975,Sales & Marketing,12,Bachelor's,m,sourcing,1,27,1,2,0,52,101865
49532,Sales & Marketing,12,Bachelor's,m,sourcing,1,30,4,3,0,52,131554
47556,Sales & Marketing,12,Bachelor's,m,other,1,27,5,3,0,52,62306
72282,Sales & Marketing,12,Bachelor's,f,sourcing,2,27,5,3,0,52,79220
32445,Sales & Marketing,12,Bachelor's,m,other,1,33,4,4,0,52,108606
20487,Sales & Marketing,12,Bachelor's,m,other,1,32,5,5,0,52,68306
36374,Sales & Marketing,12,Bachelor's,m,sourcing,1,34,2,8,0,52,98352
25602,Sales & Marketing,12,Bachelor's,m,sourcing,1,31,3,9,0,52,104077
65553,Sales & Marketing,12,Bachelor's,m,other,3,26,3,2,0,53,93238
43129,Sales & Marketing,12,Bachelor's,m,sourcing,1,35,3,9,0,53,63641
17255,Sales & Marketing,12,Bachelor's,f,other,1,28,4,1,0,54,70102
29895,Sales & Marketing,12,Bachelor's,m,other,1,33,3,2,0,54,122758
58217,Operations,12,Bachelor's,f,sourcing,1,34,3,2,0,54,43117
33392,Legal,12,Bachelor's,m,sourcing,1,26,5,2,0,54,367131
77781,Operations,12,Bachelor's,f,other,1,29,5,4,0,54,65806
43081,Sales & Marketing,12,Bachelor's,m,sourcing,1,24,1,1,0,55,124055
63710,Operations,12,Bachelor's,f,sourcing,1,29,1,2,0,55,71295
23696,Sales & Marketing,12,Bachelor's,m,other,1,31,5,4,0,55,108885
76460,Sales & Marketing,12,Bachelor's,m,sourcing,1,37,3,7,0,55,143534
12586,Sales & Marketing,12,Bachelor's,m,other,1,30,1,2,0,56,144137
10356,Operations,12,Bachelor's,f,sourcing,1,32,3,3,0,56,78159
75266,Operations,12,Bachelor's,f,other,1,26,3,1,0,57,64523
1610,Operations,12,Bachelor's,m,other,2,31,1,1,0,57,144090
75416,Operations,12,Bachelor's,m,other,1,35,4,3,0,57,100701
78283,Operations,12,Bachelor's,f,sourcing,1,28,3,4,0,57,81019
60019,Operations,12,Bachelor's,f,sourcing,1,28,3,1,0,58,58302
4103,Operations,12,Bachelor's,f,sourcing,1,28,5,1,0,58,45642
56168,Operations,12,Bachelor's,m,sourcing,1,26,3,3,0,58,70582
76125,Operations,12,Bachelor's,f,other,1,34,3,3,0,58,55973
8670,Operations,12,Bachelor's,m,other,1,26,3,4,0,58,144769
23408,Operations,12,Bachelor's,f,other,1,28,4,4,0,58,65394
44128,Operations,12,Bachelor's,m,other,1,32,3,5,0,58,79569
48444,Operations,12,Bachelor's,m,other,1,35,3,5,0,58,147767
5754,Operations,12,Bachelor's,f,sourcing,1,35,5,5,0,58,58260
23652,Finance,12,Bachelor's,m,other,1,29,1,7,0,58,161352
66443,Operations,12,Bachelor's,f,other,1,30,5,3,0,59,81299
37462,Operations,12,Bachelor's,f,other,1,32,3,4,0,59,69217
51808,Operations,12,Bachelor's,f,sourcing,1,31,3,5,0,59,47297
31613,Operations,12,Bachelor's,f,sourcing,1,43,4,5,0,59,56186
67962,Operations,12,Bachelor's,f,other,1,44,3,11,0,59,82640
26607,Operations,12,Bachelor's,f,sourcing,1,24,1,1,0,60,41105
58599,Operations,12,Bachelor's,f,other,1,26,1,2,0,60,88072
10334,Operations,12,Bachelor's,m,sourcing,1,30,3,2,0,60,80465
77836,Operations,12,Bachelor's,m,other,1,37,3,3,0,60,95908
19250,Operations,12,Bachelor's,m,other,3,30,4,3,0,60,109939
49083,Operations,12,Bachelor's,m,other,1,31,4,3,0,60,102789
38612,Operations,12,Bachelor's,f,other,2,30,3,4,0,60,57631
57517,Operations,12,Bachelor's,f,other,1,27,4,4,0,60,76879
39778,Operations,12,Bachelor's,m,sourcing,2,34,3,5,0,60,77717
64270,Operations,12,Bachelor's,f,other,1,32,1,7,0,60,51570
18625,Operations,12,Bachelor's,m,other,1,34,5,7,0,60,69882
24538,Operations,12,Bachelor's,f,sourcing,1,30,5,10,0,60,46565
62061,Operations,12,Bachelor's,f,other,1,37,3,12,0,60,70476
46450,Operations,12,Bachelor's,f,other,1,43,3,3,0,61,97673
65268,Operations,12,Bachelor's,m,other,1,34,4,3,0,61,85216
67189,Operations,12,Bachelor's,m,other,1,28,3,5,0,61,78553
39115,Legal,12,Bachelor's,m,other,1,29,3,7,0,61,176395
40319,Finance,12,Bachelor's,m,sourcing,1,28,5,7,0,61,211992
24747,Operations,12,Bachelor's,m,other,1,37,5,5,0,62,106343
45755,Operations,12,Bachelor's,f,other,1,27,5,5,0,62,57979
11787,Operations,12,Bachelor's,f,sourcing,2,33,3,6,0,62,98200
17948,Operations,12,Bachelor's,f,other,2,30,3,7,0,62,93842
627,Operations,12,Bachelor's,f,sourcing,1,44,4,8,0,62,51825
15745,Operations,12,Bachelor's,f,sourcing,1,34,3,10,0,62,44599
32787,Operations,12,Bachelor's,f,other,1,27,5,3,0,63,46309
4669,Sales & Marketing,12,Bachelor's,m,other,1,34,5,7,1,63,114418
39464,Legal,12,Bachelor's,f,sourcing,1,25,3,1,0,64,363673
75865,Operations,12,Bachelor's,m,sourcing,1,35,4,2,0,64,148148
64267,Operations,12,Bachelor's,f,sourcing,1,31,3,4,0,64,82155
24573,Operations,12,Bachelor's,m,other,1,28,5,4,0,64,60786
39386,Procurement,12,Bachelor's,m,other,2,25,5,1,0,65,56892
68757,Procurement,12,Bachelor's,f,sourcing,1,29,3,5,0,65,65143
17438,Operations,12,Bachelor's,f,sourcing,1,43,3,10,0,65,46057
44368,Procurement,12,Bachelor's,m,sourcing,2,32,1,5,0,66,102287
30749,Procurement,12,Bachelor's,f,other,2,25,3,2,0,67,87948
18923,Procurement,12,Bachelor's,f,other,1,30,3,9,0,67,48981
34693,Procurement,12,Bachelor's,f,sourcing,1,36,4,3,0,68,77063
40520,Procurement,12,Bachelor's,f,other,1,33,3,8,0,68,45816
11528,Procurement,12,Bachelor's,m,sourcing,1,25,2,1,0,69,142809
26160,Procurement,12,Bachelor's,f,other,1,29,3,1,0,69,41604
57490,Procurement,12,Bachelor's,m,other,2,28,1,4,0,69,64445
11429,Procurement,12,Bachelor's,m,other,2,32,5,7,1,69,99700
63064,Procurement,12,Bachelor's,f,sourcing,1,32,4,6,0,70,87243
33505,Procurement,12,Bachelor's,m,sourcing,2,29,4,2,0,71,71154
34653,Procurement,12,Bachelor's,f,other,1,31,2,6,0,71,70567
51231,Procurement,12,Bachelor's,f,sourcing,1,25,1,1,0,72,70457
64382,Procurement,12,Bachelor's,f,sourcing,1,33,4,2,0,72,83459
49274,Procurement,12,Bachelor's,f,other,1,30,3,4,0,72,73308
75801,Procurement,12,Bachelor's,f,other,1,34,3,8,0,72,99363
35052,Procurement,12,Bachelor's,f,other,1,29,4,9,0,72,78530
59102,Procurement,12,Bachelor's,f,other,9,36,4,3,0,73,83881
60612,Procurement,12,Bachelor's,m,other,1,29,5,4,0,73,70796
13550,Operations,12,Bachelor's,f,other,2,32,2,6,0,73,52917
41326,Procurement,12,Bachelor's,m,sourcing,1,29,5,2,0,74,148368
66604,Technology,12,Bachelor's,m,sourcing,1,35,5,3,0,75,252072
36353,Technology,12,Bachelor's,m,other,1,29,5,4,0,76,246728
46425,Technology,12,Bachelor's,m,other,1,30,4,6,0,76,495144
41163,Technology,12,Bachelor's,m,other,1,30,3,7,0,76,329768
28311,Technology,12,Bachelor's,f,sourcing,1,26,1,1,0,78,342636
35542,Technology,12,Bachelor's,f,other,1,28,3,2,0,78,124270
56538,Technology,12,Bachelor's,m,other,2,30,2,6,0,78,458683
63833,Technology,12,Bachelor's,f,sourcing,1,25,4,1,0,79,136290
63124,Technology,12,Bachelor's,m,other,4,30,3,6,0,79,243744
2043,Technology,12,Bachelor's,m,sourcing,1,29,5,1,0,80,362669
19297,Technology,12,Bachelor's,f,other,1,25,4,2,0,80,240930
58272,Technology,12,Bachelor's,f,other,1,26,5,4,0,80,391028
56096,Sales & Marketing,12,Bachelor's,m,sourcing,2,28,5,2,0,81,132067
21325,Technology,12,Bachelor's,f,sourcing,1,29,3,4,0,81,329890
8944,Technology,12,Bachelor's,m,other,1,33,4,6,0,81,276666
14485,Technology,12,Bachelor's,m,sourcing,1,35,3,7,0,81,395018
55677,Technology,12,Bachelor's,f,other,1,26,4,2,0,82,292208
68474,Analytics,12,Bachelor's,m,sourcing,2,33,2,6,0,82,105247
