"","m_emp_id","f_emp_id","m_dept","f_dept","m_region","f_region","m_average","f_average","m_ann_sal","f_ann_sal","Suggst_Amt"
"20540",13083,54046,"Technology","Technology",2,2,71.7882609621115,72.1200510855683,413048,271444,141604
"20541",13083,61691,"Technology","Technology",2,2,71.7882609621115,72.2514899957429,413048,213124,199924
"20542",13083,66064,"Technology","Technology",2,2,71.7882609621115,72.1330885483184,413048,272638,140410
"20543",13083,69052,"Technology","Technology",2,2,71.7882609621115,72.2110472541507,413048,150171,262877
"20544",13083,78157,"Technology","Technology",2,2,71.7882609621115,72.23073648361,413048,328065,84983
"20545",10725,3770,"Technology","Technology",2,2,62.3765432098765,62.7881545338442,369452,227068,142384
"20546",10725,22440,"Technology","Technology",2,2,62.3765432098765,62.6386228182205,369452,205133,164319
"20547",10725,32462,"Technology","Technology",2,2,62.3765432098765,62.7269582801192,369452,203913,165539
"20548",10725,36923,"Technology","Technology",2,2,62.3765432098765,62.4100681140911,369452,115723,253729
"20549",10725,38020,"Technology","Technology",2,2,62.3765432098765,62.6809280544913,369452,289932,79520
"20550",10725,40163,"Technology","Technology",2,2,62.3765432098765,62.8264687100894,369452,326789,42663
"20551",10725,44275,"Technology","Technology",2,2,62.3765432098765,62.5372498935717,369452,192114,177338
"20552",10725,76892,"Technology","Technology",2,2,62.3765432098765,62.7655385270328,369452,262446,107006
"20553",52511,12799,"Procurement","Procurement",2,2,53.9375798212005,54.107865048957,73046,45101,27945
"20554",52511,17665,"Procurement","Procurement",2,2,53.9375798212005,54.1789059174117,73046,51134,21912
"20555",52511,27320,"Procurement","Procurement",2,2,53.9375798212005,53.960994040017,73046,62044,11002
"20556",52511,30271,"Procurement","Procurement",2,2,53.9375798212005,54.313803746275,73046,72357,689
"20557",52511,33236,"Procurement","Procurement",2,2,53.9375798212005,54.1621434653044,73046,50564,22482
"20558",52511,39768,"Procurement","Procurement",2,2,53.9375798212005,53.9519476372925,73046,52319,20727
"20559",52511,40332,"Procurement","Procurement",2,2,53.9375798212005,54.3034269902086,73046,47224,25822
"20560",38819,9653,"Technology","Technology",2,2,70.4642933163048,71.0712005108557,362201,307507,54694
"20561",38819,15161,"Technology","Technology",2,2,70.4642933163048,70.838122605364,362201,318937,43264
"20562",38819,27555,"Technology","Technology",2,2,70.4642933163048,70.835994040017,362201,111557,250644
"20563",38819,40495,"Technology","Technology",2,2,70.4642933163048,70.6476160068114,362201,232614,129587
"20564",38819,62711,"Technology","Technology",2,2,70.4642933163048,71.0682737335036,362201,112783,249418
"20565",38819,64297,"Technology","Technology",2,2,70.4642933163048,70.5896126011069,362201,328711,33490
"20566",38819,76077,"Technology","Technology",2,2,70.4642933163048,70.6627820349085,362201,279321,82880
"20567",38819,76887,"Technology","Technology",2,2,70.4642933163048,71.0924861643252,362201,149227,212974
"20568",76195,47742,"Procurement","Procurement",2,2,40.5510323541933,40.6880587484036,128194,94264,33930
"20569",76195,65938,"Procurement","Procurement",2,2,40.5510323541933,40.9003831417624,128194,73717,54477
"20570",52746,9822,"Technology","Technology",2,2,58.0087271179225,58.2367496807152,388137,305326,82811
"20571",52746,13767,"Technology","Technology",2,2,58.0087271179225,58.5265006385696,388137,325981,62156
"20572",52746,15561,"Technology","Technology",2,2,58.0087271179225,58.2151979565773,388137,256558,131579
"20573",52746,34394,"Technology","Technology",2,2,58.0087271179225,58.2396764580673,388137,106290,281847
"20574",52746,49960,"Technology","Technology",2,2,58.0087271179225,58.186196253725,388137,286695,101442
"20575",52746,76092,"Technology","Technology",2,2,58.0087271179225,58.1252660706684,388137,381927,6210
"20576",53842,29784,"Procurement","Procurement",2,2,38.4136866751809,38.6313324819072,83801,82754,1047
"20577",53842,52691,"Procurement","Procurement",2,2,38.4136866751809,38.4953703703704,83801,72271,11530
"20578",53842,54052,"Procurement","Procurement",2,2,38.4136866751809,38.598073648361,83801,78375,5426
"20579",27426,1796,"Procurement","Procurement",2,2,53.2583014048531,53.7292464878672,143844,68191,75653
"20580",27426,5661,"Procurement","Procurement",2,2,53.2583014048531,53.575723712218,143844,59940,83904
"20581",27426,7500,"Procurement","Procurement",2,2,53.2583014048531,53.5600255427842,143844,84936,58908
"20582",27426,15776,"Procurement","Procurement",2,2,53.2583014048531,53.52969348659,143844,90248,53596
"20583",27426,19672,"Procurement","Procurement",2,2,53.2583014048531,53.5453916560238,143844,65523,78321
"20584",27426,23591,"Procurement","Procurement",2,2,53.2583014048531,53.52969348659,143844,41837,102007
"20585",27426,24182,"Procurement","Procurement",2,2,53.2583014048531,53.4331098339719,143844,86783,57061
"20586",27426,25330,"Procurement","Procurement",2,2,53.2583014048531,53.5600255427842,143844,42273,101571
"20587",27426,25761,"Procurement","Procurement",2,2,53.2583014048531,53.4429544487016,143844,60960,82884
"20588",27426,26051,"Procurement","Procurement",2,2,53.2583014048531,53.7351000425713,143844,85950,57894
"20589",27426,29169,"Procurement","Procurement",2,2,53.2583014048531,53.2982120051086,143844,42796,101048
"20590",27426,36641,"Procurement","Procurement",2,2,53.2583014048531,53.669380587484,143844,99234,44610
"20591",27426,48413,"Procurement","Procurement",2,2,53.2583014048531,53.2865048957003,143844,85805,58039
"20592",27426,58592,"Procurement","Procurement",2,2,53.2583014048531,53.7380268199234,143844,56185,87659
"20593",27426,62969,"Procurement","Procurement",2,2,53.2583014048531,53.2982120051086,143844,40259,103585
"20594",27426,69410,"Procurement","Procurement",2,2,53.2583014048531,53.5214452958706,143844,72078,71766
"20595",36792,400,"Technology","Technology",2,2,56.1092486164325,56.1092486164325,248258,118513,129745
"20596",36792,41265,"Technology","Technology",2,2,56.1092486164325,56.2497339293316,248258,158491,89767
"20597",36792,53221,"Technology","Technology",2,2,56.1092486164325,56.6046722009366,248258,207403,40855
"20598",36792,67549,"Technology","Technology",2,2,56.1092486164325,56.3181140911026,248258,225068,23190
"20599",37157,16634,"Technology","Technology",2,2,61.4397083865475,61.7467539378459,321326,199763,121563
"20600",37157,30610,"Technology","Technology",2,2,61.4397083865475,61.5235206470839,321326,182200,139126
"20601",37157,39593,"Technology","Technology",2,2,61.4397083865475,61.8569071945509,321326,186890,134436
"20602",21584,27418,"Technology","Technology",2,2,55.4576415495956,55.9708918688804,379221,120303,258918
"20603",21584,28129,"Technology","Technology",2,2,55.4576415495956,55.5260217113665,379221,105733,273488
"20604",21584,77218,"Technology","Technology",2,2,55.4576415495956,55.9708918688804,379221,261978,117243
"20605",29730,22440,"Technology","Technology",2,2,62.0591209025117,62.6386228182205,290568,205133,85435
"20606",29730,35285,"Technology","Technology",2,2,62.0591209025117,62.343018305662,290568,200918,89650
"20607",29730,36923,"Technology","Technology",2,2,62.0591209025117,62.4100681140911,290568,115723,174845
"20608",29730,38020,"Technology","Technology",2,2,62.0591209025117,62.6809280544913,290568,289932,636
"20609",29730,44275,"Technology","Technology",2,2,62.0591209025117,62.5372498935717,290568,192114,98454
"20610",29730,62560,"Technology","Technology",2,2,62.0591209025117,62.3078969774372,290568,113534,177034
"20611",9048,8835,"Technology","Technology",2,2,57.6798637718178,57.8131651766709,223911,127294,96617
"20612",9048,34394,"Technology","Technology",2,2,57.6798637718178,58.2396764580673,223911,106290,117621
"20613",10187,8835,"Technology","Technology",2,2,57.6798637718178,57.8131651766709,234807,127294,107513
"20614",10187,34394,"Technology","Technology",2,2,57.6798637718178,58.2396764580673,234807,106290,128517
"20615",49610,41847,"Technology","Technology",2,2,51.7087058322691,52.2153043848446,356350,346240,10110
"20616",49610,54658,"Technology","Technology",2,2,51.7087058322691,51.7691038739889,356350,187017,169333
"20617",28210,70066,"Analytics","Analytics",2,2,60.8277458492976,61.1459663686675,114889,96293,18596
"20618",21704,7574,"Technology","Technology",2,2,64.5918475947212,65.1633673903789,238624,114716,123908
"20619",21704,15541,"Technology","Technology",2,2,64.5918475947212,64.8174755214985,238624,227771,10853
"20620",21704,40784,"Technology","Technology",2,2,64.5918475947212,64.9252341421882,238624,179145,59479
"20621",21704,69155,"Technology","Technology",2,2,64.5918475947212,65.1019050659855,238624,136358,102266
"20622",21704,75836,"Technology","Technology",2,2,64.5918475947212,64.6530438484461,238624,227017,11607
"20623",44829,9657,"Operations","Operations",2,2,58.6826841209025,59.0472009365687,85097,60422,24675
"20624",44829,10875,"Operations","Operations",2,2,58.6826841209025,59.1318114091103,85097,53898,31199
"20625",44829,11703,"Operations","Operations",2,2,58.6826841209025,58.7502660706684,85097,69470,15627
"20626",44829,13665,"Operations","Operations",2,2,58.6826841209025,58.845785440613,85097,80838,4259
"20627",44829,37306,"Operations","Operations",2,2,58.6826841209025,59.2653788846318,85097,49019,36078
"20628",44829,50460,"Operations","Operations",2,2,58.6826841209025,58.9796189868029,85097,77457,7640
"20629",44829,53303,"Operations","Operations",2,2,58.6826841209025,58.7390911025969,85097,40199,44898
"20630",44829,54971,"Operations","Operations",2,2,58.6826841209025,58.7619731800766,85097,80218,4879
"20631",44829,55765,"Operations","Operations",2,2,58.6826841209025,58.7228607918263,85097,59968,25129
"20632",44829,63345,"Operations","Operations",2,2,58.6826841209025,59.0889740315028,85097,56846,28251
"20633",44829,69587,"Operations","Operations",2,2,58.6826841209025,58.8292890591741,85097,71742,13355
"20634",51054,25914,"Technology","Technology",2,2,60.9831311196254,61.2627713920817,412860,228339,184521
"20635",51054,30610,"Technology","Technology",2,2,60.9831311196254,61.5235206470839,412860,182200,230660
"20636",51054,33424,"Technology","Technology",2,2,60.9831311196254,61.4125691783738,412860,257784,155076
"20637",51054,52805,"Technology","Technology",2,2,60.9831311196254,61.1914644529587,412860,155189,257671
"20638",51054,74960,"Technology","Technology",2,2,60.9831311196254,61.4444976585781,412860,338017,74843
"20639",51054,75995,"Technology","Technology",2,2,60.9831311196254,61.2143465304385,412860,185414,227446
"20640",4630,8835,"Technology","Technology",2,2,57.2945934440187,57.8131651766709,244549,127294,117255
"20641",4630,40591,"Technology","Technology",2,2,57.2945934440187,57.5960515112814,244549,145402,99147
"20642",4630,67778,"Technology","Technology",2,2,57.2945934440187,57.4965410813112,244549,169787,74762
"20643",29816,3197,"Technology","Technology",2,2,65.1048318433376,65.507662835249,297579,122342,175237
"20644",29816,7574,"Technology","Technology",2,2,65.1048318433376,65.1633673903789,297579,114716,182863
"20645",29816,31686,"Technology","Technology",2,2,65.1048318433376,65.5113878246062,297579,194307,103272
"20646",29816,50733,"Technology","Technology",2,2,65.1048318433376,65.3498829289059,297579,211803,85776
"20647",29816,63614,"Technology","Technology",2,2,65.1048318433376,65.2905491698595,297579,135715,161864
"20648",29816,75773,"Technology","Technology",2,2,65.1048318433376,65.1157407407407,297579,260892,36687
"20649",12373,400,"Technology","Technology",2,2,55.7732013622818,56.1092486164325,444876,118513,326363
"20650",12373,22697,"Technology","Technology",2,2,55.7732013622818,56.2502660706684,444876,292628,152248
"20651",12373,25122,"Technology","Technology",2,2,55.7732013622818,56.100202213708,444876,168574,276302
"20652",12373,27418,"Technology","Technology",2,2,55.7732013622818,55.9708918688804,444876,120303,324573
"20653",12373,41265,"Technology","Technology",2,2,55.7732013622818,56.2497339293316,444876,158491,286385
"20654",12373,67549,"Technology","Technology",2,2,55.7732013622818,56.3181140911026,444876,225068,219808
"20655",12373,77218,"Technology","Technology",2,2,55.7732013622818,55.9708918688804,444876,261978,182898
"20656",13040,24629,"Technology","Technology",2,2,66.4322584078331,66.4585994040017,287233,270548,16685
"20657",13040,30434,"Technology","Technology",2,2,66.4322584078331,66.5865793954874,287233,196797,90436
"20658",13040,34893,"Technology","Technology",2,2,66.4322584078331,66.8936249467859,287233,159797,127436
"20659",13040,43974,"Technology","Technology",2,2,66.4322584078331,66.6711898680289,287233,175358,111875
"20660",13040,52759,"Technology","Technology",2,2,66.4322584078331,66.9659961685824,287233,249211,38022
"20661",27948,6147,"Procurement","Procurement",2,2,50.6116964665815,50.9214027245636,91428,49986,41442
"20662",27948,14055,"Procurement","Procurement",2,2,50.6116964665815,50.7944870157514,91428,46145,45283
"20663",27948,23108,"Procurement","Procurement",2,2,50.6116964665815,50.9695615155385,91428,78729,12699
"20664",27948,25392,"Procurement","Procurement",2,2,50.6116964665815,50.9695615155385,91428,55594,35834
"20665",27948,26277,"Procurement","Procurement",2,2,50.6116964665815,50.9525329927629,91428,90881,547
"20666",27948,35146,"Procurement","Procurement",2,2,50.6116964665815,51.0959450830141,91428,90449,979
"20667",27948,43803,"Procurement","Procurement",2,2,50.6116964665815,50.9049063431247,91428,49666,41762
"20668",27948,57981,"Procurement","Procurement",2,2,50.6116964665815,50.9759472115794,91428,67941,23487
"20669",27948,67932,"Procurement","Procurement",2,2,50.6116964665815,50.8764367816092,91428,56962,34466
"20670",77767,7574,"Technology","Technology",2,2,64.7038633461047,65.1633673903789,462871,114716,348155
"20671",77767,10519,"Technology","Technology",2,2,64.7038633461047,64.8326415495956,462871,344973,117898
"20672",77767,15541,"Technology","Technology",2,2,64.7038633461047,64.8174755214985,462871,227771,235100
"20673",77767,20561,"Technology","Technology",2,2,64.7038633461047,65.1074925500213,462871,344238,118633
"20674",77767,21145,"Technology","Technology",2,2,64.7038633461047,64.9036824180502,462871,352994,109877
"20675",77767,40784,"Technology","Technology",2,2,64.7038633461047,64.9252341421882,462871,179145,283726
"20676",77767,41712,"Technology","Technology",2,2,64.7038633461047,64.8065666240954,462871,363264,99607
"20677",77767,50733,"Technology","Technology",2,2,64.7038633461047,65.3498829289059,462871,211803,251068
"20678",77767,63614,"Technology","Technology",2,2,64.7038633461047,65.2905491698595,462871,135715,327156
"20679",77767,69155,"Technology","Technology",2,2,64.7038633461047,65.1019050659855,462871,136358,326513
"20680",77767,75773,"Technology","Technology",2,2,64.7038633461047,65.1157407407407,462871,260892,201979
"20681",622,2925,"Technology","Technology",2,2,65.210994040017,65.8535547041294,377775,326059,51716
"20682",622,3197,"Technology","Technology",2,2,65.210994040017,65.507662835249,377775,122342,255433
"20683",622,31686,"Technology","Technology",2,2,65.210994040017,65.5113878246062,377775,194307,183468
"20684",622,50733,"Technology","Technology",2,2,65.210994040017,65.3498829289059,377775,211803,165972
"20685",622,57244,"Technology","Technology",2,2,65.210994040017,65.8317369093231,377775,109815,267960
"20686",622,63614,"Technology","Technology",2,2,65.210994040017,65.2905491698595,377775,135715,242060
"20687",622,74360,"Technology","Technology",2,2,65.210994040017,65.8075244785015,377775,150622,227153
"20688",24734,1834,"Technology","Technology",2,2,67.723233290762,67.9022988505747,268381,264541,3840
"20689",24734,2199,"Technology","Technology",2,2,67.723233290762,68.269742443593,268381,114286,154095
"20690",24734,23296,"Technology","Technology",2,2,67.723233290762,67.8296615581098,268381,262432,5949
"20691",24734,34736,"Technology","Technology",2,2,67.723233290762,68.4041081311196,268381,172360,96021
"20692",24734,36603,"Technology","Technology",2,2,67.723233290762,68.3333333333333,268381,150229,118152
"20693",24734,56902,"Technology","Technology",2,2,67.723233290762,68.1050446998723,268381,181909,86472
"20694",15678,3527,"Technology","Technology",2,2,66.9755747126437,67.3475415070243,355853,126777,229076
"20695",15678,5584,"Technology","Technology",2,2,66.9755747126437,67.1535759897829,355853,275745,80108
"20696",15678,6001,"Technology","Technology",2,2,66.9755747126437,67.1139314601958,355853,321304,34549
"20697",15678,10536,"Technology","Technology",2,2,66.9755747126437,67.5870051085568,355853,211521,144332
"20698",15678,47925,"Technology","Technology",2,2,66.9755747126437,67.3121541081311,355853,335134,20719
"20699",15678,51516,"Technology","Technology",2,2,66.9755747126437,67.5947211579395,355853,167131,188722
"20700",15678,58396,"Technology","Technology",2,2,66.9755747126437,67.1157939548744,355853,208943,146910
"20701",15678,68460,"Technology","Technology",2,2,66.9755747126437,67.5750319284802,355853,120966,234887
"20702",38839,22697,"Technology","Technology",2,2,56.2497339293316,56.2502660706684,326313,292628,33685
"20703",38839,41265,"Technology","Technology",2,2,56.2497339293316,56.2497339293316,326313,158491,167822
"20704",38839,53221,"Technology","Technology",2,2,56.2497339293316,56.6046722009366,326313,207403,118910
"20705",38839,67549,"Technology","Technology",2,2,56.2497339293316,56.3181140911026,326313,225068,101245
"20706",38839,68540,"Technology","Technology",2,2,56.2497339293316,56.5248510004257,326313,266299,60014
"20707",39479,3557,"Technology","Technology",2,2,54.3893678160919,54.4500319284802,417463,362186,55277
"20708",39479,8323,"Technology","Technology",2,2,54.3893678160919,54.8057684120903,417463,335983,81480
"20709",39479,28030,"Technology","Technology",2,2,54.3893678160919,54.8057684120903,417463,336674,80789
"20710",39479,29310,"Technology","Technology",2,2,54.3893678160919,54.6817794806301,417463,338321,79142
"20711",39479,48677,"Technology","Technology",2,2,54.3893678160919,54.7318007662835,417463,108442,309021
"20712",39479,67674,"Technology","Technology",2,2,54.3893678160919,54.8821306939123,417463,390243,27220
"20713",31702,41847,"Technology","Technology",2,2,51.8491911451681,52.2153043848446,463447,346240,117207
"20714",24200,16634,"Technology","Technology",2,2,61.3013516389953,61.7467539378459,250747,199763,50984
"20715",24200,30610,"Technology","Technology",2,2,61.3013516389953,61.5235206470839,250747,182200,68547
"20716",24200,39593,"Technology","Technology",2,2,61.3013516389953,61.8569071945509,250747,186890,63857
"20717",65388,35285,"Technology","Technology",2,2,62.0828011919966,62.343018305662,202213,200918,1295
"20718",65388,36923,"Technology","Technology",2,2,62.0828011919966,62.4100681140911,202213,115723,86490
"20719",65388,44275,"Technology","Technology",2,2,62.0828011919966,62.5372498935717,202213,192114,10099
"20720",65388,62560,"Technology","Technology",2,2,62.0828011919966,62.3078969774372,202213,113534,88679
"20721",65733,1413,"Procurement","Procurement",2,2,56.7520753512133,56.8042252022137,119944,45544,74400
"20722",65733,15601,"Procurement","Procurement",2,2,56.7520753512133,56.7837377607493,119944,52311,67633
"20723",65733,38181,"Procurement","Procurement",2,2,56.7520753512133,57.0913154533844,119944,64626,55318
"20724",65733,57511,"Procurement","Procurement",2,2,56.7520753512133,56.9590783312048,119944,48705,71239
"20725",65733,62615,"Procurement","Procurement",2,2,56.7520753512133,57.2440400170285,119944,46437,73507
"20726",65733,62926,"Procurement","Procurement",2,2,56.7520753512133,56.9409855257556,119944,43167,76777
"20727",65733,67994,"Procurement","Procurement",2,2,56.7520753512133,56.8558429118774,119944,96865,23079
"20728",74512,1834,"Technology","Technology",2,2,67.4132609621115,67.9022988505747,269680,264541,5139
"20729",74512,10536,"Technology","Technology",2,2,67.4132609621115,67.5870051085568,269680,211521,58159
"20730",74512,23296,"Technology","Technology",2,2,67.4132609621115,67.8296615581098,269680,262432,7248
"20731",74512,51516,"Technology","Technology",2,2,67.4132609621115,67.5947211579395,269680,167131,102549
"20732",74512,68460,"Technology","Technology",2,2,67.4132609621115,67.5750319284802,269680,120966,148714
"20733",6467,9416,"Technology","Technology",2,2,63.546988080034,63.9676458067263,428264,142240,286024
"20734",6467,18700,"Technology","Technology",2,2,63.546988080034,63.6901340996169,428264,177627,250637
"20735",6467,53394,"Technology","Technology",2,2,63.546988080034,63.7811302681992,428264,312316,115948
"20736",6467,54556,"Technology","Technology",2,2,63.546988080034,64.0879097488293,428264,245710,182554
"20737",6467,60734,"Technology","Technology",2,2,63.546988080034,63.9974457215837,428264,319316,108948
"20738",6467,67465,"Technology","Technology",2,2,63.546988080034,63.8409961685824,428264,323638,104626
"20739",6467,77675,"Technology","Technology",2,2,63.546988080034,63.9676458067263,428264,382423,45841
"20740",29090,104,"Operations","Operations",2,2,54.9568965517241,55.2136547467007,148925,84066,64859
"20741",29090,1358,"Operations","Operations",2,2,54.9568965517241,55.3192848020434,148925,94193,54732
"20742",29090,10262,"Operations","Operations",2,2,54.9568965517241,55.3512132822478,148925,57523,91402
"20743",29090,23855,"Operations","Operations",2,2,54.9568965517241,55.45365048957,148925,44486,104439
"20744",29090,27231,"Operations","Operations",2,2,54.9568965517241,55.2250957854406,148925,60182,88743
"20745",29090,27833,"Operations","Operations",2,2,54.9568965517241,55.4922307364836,148925,99834,49091
"20746",29090,31557,"Operations","Operations",2,2,54.9568965517241,55.1934333759046,148925,62391,86534
"20747",29090,35964,"Operations","Operations",2,2,54.9568965517241,54.9837696892295,148925,73653,75272
"20748",29090,51589,"Operations","Operations",2,2,54.9568965517241,55.4688165176671,148925,61356,87569
"20749",29090,59472,"Operations","Operations",2,2,54.9568965517241,55.5103235419327,148925,41206,107719
"20750",29090,61059,"Operations","Operations",2,2,54.9568965517241,55.1021711366539,148925,57168,91757
"20751",29090,68331,"Operations","Operations",2,2,54.9568965517241,54.9768518518518,148925,73347,75578
"20752",29090,76610,"Operations","Operations",2,2,54.9568965517241,55.284429544487,148925,76024,72901
"20753",8141,400,"Technology","Technology",2,2,55.9136866751809,56.1092486164325,233065,118513,114552
"20754",8141,25122,"Technology","Technology",2,2,55.9136866751809,56.100202213708,233065,168574,64491
"20755",8141,27418,"Technology","Technology",2,2,55.9136866751809,55.9708918688804,233065,120303,112762
"20756",8141,41265,"Technology","Technology",2,2,55.9136866751809,56.2497339293316,233065,158491,74574
"20757",8141,67549,"Technology","Technology",2,2,55.9136866751809,56.3181140911026,233065,225068,7997
"20758",5154,49850,"Technology","Technology",2,2,58.6669859514687,58.9692422307365,351836,346257,5579
"20759",5154,62263,"Technology","Technology",2,2,58.6669859514687,58.8303533418476,351836,319466,32370
"20760",5154,66801,"Technology","Technology",2,2,58.6669859514687,58.8535014899957,351836,248867,102969
"20761",5154,67051,"Technology","Technology",2,2,58.6669859514687,59.083386547467,351836,170344,181492
"20762",52038,1834,"Technology","Technology",2,2,67.4284269902086,67.9022988505747,300400,264541,35859
"20763",52038,10536,"Technology","Technology",2,2,67.4284269902086,67.5870051085568,300400,211521,88879
"20764",52038,23296,"Technology","Technology",2,2,67.4284269902086,67.8296615581098,300400,262432,37968
"20765",52038,24188,"Technology","Technology",2,2,67.4284269902086,67.9690825883355,300400,270625,29775
"20766",52038,51516,"Technology","Technology",2,2,67.4284269902086,67.5947211579395,300400,167131,133269
"20767",52038,56902,"Technology","Technology",2,2,67.4284269902086,68.1050446998723,300400,181909,118491
"20768",52038,68460,"Technology","Technology",2,2,67.4284269902086,67.5750319284802,300400,120966,179434
"20769",22556,7574,"Technology","Technology",2,2,64.7788952745849,65.1633673903789,365638,114716,250922
"20770",22556,10519,"Technology","Technology",2,2,64.7788952745849,64.8326415495956,365638,344973,20665
"20771",22556,15541,"Technology","Technology",2,2,64.7788952745849,64.8174755214985,365638,227771,137867
"20772",22556,20561,"Technology","Technology",2,2,64.7788952745849,65.1074925500213,365638,344238,21400
"20773",22556,21145,"Technology","Technology",2,2,64.7788952745849,64.9036824180502,365638,352994,12644
"20774",22556,40784,"Technology","Technology",2,2,64.7788952745849,64.9252341421882,365638,179145,186493
"20775",22556,41712,"Technology","Technology",2,2,64.7788952745849,64.8065666240954,365638,363264,2374
"20776",22556,50733,"Technology","Technology",2,2,64.7788952745849,65.3498829289059,365638,211803,153835
"20777",22556,63614,"Technology","Technology",2,2,64.7788952745849,65.2905491698595,365638,135715,229923
"20778",22556,69155,"Technology","Technology",2,2,64.7788952745849,65.1019050659855,365638,136358,229280
"20779",22556,75773,"Technology","Technology",2,2,64.7788952745849,65.1157407407407,365638,260892,104746
"20780",54630,7574,"Technology","Technology",2,2,64.7788952745849,65.1633673903789,387896,114716,273180
"20781",54630,10519,"Technology","Technology",2,2,64.7788952745849,64.8326415495956,387896,344973,42923
"20782",54630,15541,"Technology","Technology",2,2,64.7788952745849,64.8174755214985,387896,227771,160125
"20783",54630,20561,"Technology","Technology",2,2,64.7788952745849,65.1074925500213,387896,344238,43658
"20784",54630,21145,"Technology","Technology",2,2,64.7788952745849,64.9036824180502,387896,352994,34902
"20785",54630,40784,"Technology","Technology",2,2,64.7788952745849,64.9252341421882,387896,179145,208751
"20786",54630,41712,"Technology","Technology",2,2,64.7788952745849,64.8065666240954,387896,363264,24632
"20787",54630,50733,"Technology","Technology",2,2,64.7788952745849,65.3498829289059,387896,211803,176093
"20788",54630,63614,"Technology","Technology",2,2,64.7788952745849,65.2905491698595,387896,135715,252181
"20789",54630,69155,"Technology","Technology",2,2,64.7788952745849,65.1019050659855,387896,136358,251538
"20790",54630,75773,"Technology","Technology",2,2,64.7788952745849,65.1157407407407,387896,260892,127004
"20791",39663,38757,"Technology","Technology",2,2,57.0796083439762,57.0990315027671,453359,159369,293990
"20792",39663,40591,"Technology","Technology",2,2,57.0796083439762,57.5960515112814,453359,145402,307957
"20793",39663,63465,"Technology","Technology",2,2,57.0796083439762,57.5031928480204,453359,369404,83955
"20794",39663,67778,"Technology","Technology",2,2,57.0796083439762,57.4965410813112,453359,169787,283572
"20795",39663,75790,"Technology","Technology",2,2,57.0796083439762,57.4350787569178,453359,299848,153511
"20796",7406,3197,"Technology","Technology",2,2,65.1633673903789,65.507662835249,343268,122342,220926
"20797",7406,7574,"Technology","Technology",2,2,65.1633673903789,65.1633673903789,343268,114716,228552
"20798",7406,31686,"Technology","Technology",2,2,65.1633673903789,65.5113878246062,343268,194307,148961
"20799",7406,50733,"Technology","Technology",2,2,65.1633673903789,65.3498829289059,343268,211803,131465
"20800",7406,63614,"Technology","Technology",2,2,65.1633673903789,65.2905491698595,343268,135715,207553
"20801",7406,74360,"Technology","Technology",2,2,65.1633673903789,65.8075244785015,343268,150622,192646
"20802",45268,1247,"Procurement","Procurement",2,2,59.781822051937,60.3166240953597,122601,89336,33265
"20803",45268,9784,"Procurement","Procurement",2,2,59.781822051937,59.9616858237548,122601,63345,59256
"20804",45268,9788,"Procurement","Procurement",2,2,59.781822051937,60.0069178373776,122601,96771,25830
"20805",45268,18339,"Procurement","Procurement",2,2,59.781822051937,60.1452745849298,122601,61041,61560
"20806",45268,20413,"Procurement","Procurement",2,2,59.781822051937,60.1016389953172,122601,49176,73425
"20807",45268,20952,"Procurement","Procurement",2,2,59.781822051937,60.3126330353342,122601,42854,79747
"20808",45268,30986,"Procurement","Procurement",2,2,59.781822051937,60.0649212430822,122601,66175,56426
"20809",45268,42534,"Procurement","Procurement",2,2,59.781822051937,60.2006172839506,122601,86798,35803
"20810",45268,58570,"Procurement","Procurement",2,2,59.781822051937,60.095785440613,122601,73478,49123
"20811",45268,71721,"Procurement","Procurement",2,2,59.781822051937,60.3339186888037,122601,65100,57501
"20812",45268,72562,"Procurement","Procurement",2,2,59.781822051937,60.0939229459344,122601,72102,50499
"20813",45268,74055,"Procurement","Procurement",2,2,59.781822051937,59.9521072796935,122601,95462,27139
"20814",45268,77507,"Procurement","Procurement",2,2,59.781822051937,60.3126330353342,122601,96681,25920
"20815",54662,6352,"Operations","Operations",2,2,59.514687100894,60.0742337164751,111681,77127,34554
"20816",54662,13361,"Operations","Operations",2,2,59.514687100894,59.652245636441,111681,62941,48740
"20817",54662,14066,"Operations","Operations",2,2,59.514687100894,59.7318007662835,111681,68555,43126
"20818",54662,15087,"Operations","Operations",2,2,59.514687100894,59.9430608769689,111681,55606,56075
"20819",54662,37927,"Operations","Operations",2,2,59.514687100894,59.610472541507,111681,59781,51900
"20820",54662,39878,"Operations","Operations",2,2,59.514687100894,59.6647509578544,111681,81944,29737
"20821",54662,41359,"Operations","Operations",2,2,59.514687100894,59.6402724563644,111681,50651,61030
"20822",54662,47385,"Operations","Operations",2,2,59.514687100894,59.7831524052788,111681,67210,44471
"20823",54662,47851,"Operations","Operations",2,2,59.514687100894,59.9829714772243,111681,64844,46837
"20824",54662,57343,"Operations","Operations",2,2,59.514687100894,59.5351745423584,111681,72381,39300
"20825",54662,58133,"Operations","Operations",2,2,59.514687100894,59.610472541507,111681,93985,17696
"20826",54662,67173,"Operations","Operations",2,2,59.514687100894,59.8941038739889,111681,61912,49769
"20827",41535,9653,"Technology","Technology",2,2,70.838122605364,71.0712005108557,486213,307507,178706
"20828",41535,15161,"Technology","Technology",2,2,70.838122605364,70.838122605364,486213,318937,167276
